period,oversold,overbought,aggression_factor,low_buy,high_sell,buy_amount,pnl,runtime
30,37,70,0.5,15,90,13,-5970.0,7.955562114715576
30,38,68,0.6000000000000001,15,85,5,-11619.0,7.922123193740845
65,27,68,0.6000000000000001,20,85,15,11346.0,7.8504369258880615
45,25,61,0.30000000000000004,15,90,12,15326.0,7.984417915344238
45,27,63,0.30000000000000004,20,75,2,19247.0,8.020011901855469
30,28,74,0.5,20,75,11,11416.0,8.095628023147583
35,39,64,0.30000000000000004,20,80,11,-16338.0,8.04737114906311
50,37,73,0.2,10,90,5,-1389.0,8.055547952651978
60,26,67,0.30000000000000004,15,85,14,13295.0,8.108413934707642
70,33,74,0.30000000000000004,10,90,10,-4098.0,7.858994007110596
60,38,67,0.5,20,85,9,12188.0,7.931666374206543
65,38,65,0.1,10,85,15,19048.0,8.060585021972656
60,28,66,0.2,20,75,19,10664.0,7.8698790073394775
30,36,65,0.5,10,75,18,-12712.0,7.981055974960327
50,28,64,0.2,10,75,3,16764.0,7.939882040023804
55,40,67,0.4,15,85,14,4622.0,7.877989292144775
45,25,71,0.6000000000000001,20,80,15,5796.0,7.964512825012207
40,26,74,0.5,15,90,12,-11404.0,7.8669140338897705
70,29,69,0.30000000000000004,10,75,11,8608.0,7.756741046905518
65,40,75,0.30000000000000004,15,80,5,-6241.0,7.866274833679199
70,34,65,0.30000000000000004,15,80,16,12977.0,7.818343877792358
65,40,71,0.6000000000000001,20,75,17,-1826.0,7.856504917144775
65,35,74,0.4,15,90,16,-1153.0,7.6946187019348145
35,35,70,0.30000000000000004,15,80,6,4412.0,7.765929937362671
45,35,61,0.6000000000000001,20,80,12,18510.0,7.749974966049194
60,30,71,0.5,10,85,10,-7402.0,7.711289167404175
65,27,72,0.5,20,80,4,12770.0,7.815617084503174
65,28,67,0.4,15,90,8,10883.0,7.814685821533203
55,40,75,0.6000000000000001,15,90,2,-2526.0,7.746742010116577
55,33,65,0.4,10,80,13,22941.0,7.6666998863220215
60,26,70,0.4,20,90,11,6768.0,7.738630771636963
45,28,73,0.5,20,90,17,5248.0,7.703628778457642
55,31,67,0.2,15,75,11,11434.0,7.706563711166382
35,39,64,0.6000000000000001,20,80,15,-16145.0,7.696690082550049
35,37,68,0.30000000000000004,10,90,7,496.0,7.693018913269043
60,38,62,0.1,10,80,11,27779.0,7.841306924819946
65,35,63,0.30000000000000004,20,90,7,26097.0,7.765817165374756
70,36,71,0.6000000000000001,10,85,3,-5131.0,7.793149948120117
70,38,71,0.6000000000000001,15,85,16,-4999.0,7.887558937072754
45,35,74,0.4,15,80,8,1333.0,7.763217210769653
30,39,66,0.6000000000000001,20,80,10,-19318.0,7.733972072601318
55,26,69,0.6000000000000001,20,85,15,7484.0,7.716976165771484
70,26,73,0.2,15,80,15,5371.0,7.692770719528198
45,27,62,0.4,10,80,9,20304.0,7.802443981170654
40,29,62,0.6000000000000001,20,85,8,17254.0,7.719314336776733
70,31,66,0.1,15,80,16,8664.0,7.8540050983428955
30,27,63,0.5,20,85,18,14212.0,7.784365892410278
55,32,72,0.5,15,85,16,2692.0,7.789942979812622
35,37,71,0.2,20,80,2,495.0,7.843672037124634
50,33,66,0.5,10,80,14,14760.0,7.972387075424194
45,28,70,0.1,10,80,3,7623.0,7.864601135253906
65,26,73,0.30000000000000004,15,80,9,6287.0,7.807623863220215
45,31,63,0.6000000000000001,20,80,3,15578.0,7.918642044067383
35,25,70,0.4,15,90,17,6752.0,8.00206708908081
65,26,74,0.1,15,80,16,6266.0,8.025388956069946
35,30,63,0.30000000000000004,10,85,11,21785.0,8.181602001190186
40,34,75,0.1,10,80,19,-676.0,8.245581150054932
65,31,62,0.6000000000000001,15,75,12,20825.0,8.311117172241211
55,34,73,0.6000000000000001,15,80,7,2067.0,8.12444806098938
60,33,63,0.30000000000000004,20,85,14,30676.0,8.283347845077515
40,33,63,0.6000000000000001,15,80,14,13461.0,8.253883123397827
65,38,61,0.2,10,85,19,30019.0,8.210869073867798
50,37,66,0.6000000000000001,15,85,19,19309.0,8.040868043899536
65,40,64,0.6000000000000001,15,90,2,18555.0,7.816795825958252
40,29,63,0.4,15,80,13,17314.0,7.864673852920532
30,38,73,0.6000000000000001,10,75,7,-913.0,7.832738161087036
45,35,67,0.5,15,80,11,13222.0,7.934258937835693
65,38,73,0.30000000000000004,10,85,2,-4039.0,7.89664626121521
50,33,60,0.1,20,85,13,27985.0,7.85328221321106
40,36,73,0.30000000000000004,10,90,7,1801.0,7.818674087524414
30,26,70,0.1,15,85,13,13984.0,7.8783180713653564
45,34,65,0.1,20,90,7,15258.0,7.961399793624878
55,32,62,0.5,20,80,19,32784.0,8.002994775772095
55,29,71,0.4,20,75,3,-5709.0,8.113905906677246
50,33,61,0.1,10,90,11,28525.0,8.168293952941895
50,39,64,0.6000000000000001,20,85,13,6349.0,8.343392133712769
30,25,60,0.6000000000000001,20,75,8,15006.0,8.22299313545227
60,40,72,0.6000000000000001,10,75,11,-2182.0,8.246707916259766
30,29,68,0.1,20,80,9,14414.0,8.173711061477661
50,38,61,0.2,15,85,9,13408.0,8.158623933792114
50,28,70,0.2,15,75,3,9116.0,8.12545895576477
45,30,74,0.5,15,75,9,4769.0,8.21741008758545
70,30,72,0.1,10,75,9,1626.0,7.997303009033203
30,29,66,0.6000000000000001,15,75,9,15162.0,8.083662986755371
70,33,69,0.2,10,90,11,-2570.0,8.104153871536255
60,34,66,0.2,10,75,7,20734.0,8.195372819900513
60,36,63,0.5,20,75,10,31538.0,8.151829957962036
50,38,60,0.4,10,90,17,14392.0,8.198310136795044
50,40,66,0.6000000000000001,10,80,18,6137.0,8.152886867523193
50,27,61,0.4,10,85,4,17484.0,8.11021089553833
40,29,71,0.4,10,85,18,3298.0,8.153672933578491
65,29,75,0.6000000000000001,20,75,12,6406.0,8.05448603630066
50,36,68,0.30000000000000004,10,90,6,11262.0,8.236979007720947
50,26,62,0.6000000000000001,10,75,5,15444.0,8.048875093460083
45,34,68,0.1,20,90,2,12471.0,8.12790298461914
65,25,61,0.5,20,90,12,11360.0,8.099106788635254
55,32,71,0.1,15,75,5,1566.0,8.241632223129272
35,29,60,0.5,15,90,9,14499.0,8.022345066070557
40,31,61,0.6000000000000001,20,85,18,15712.0,8.084669828414917
55,29,65,0.30000000000000004,10,90,8,16408.0,7.909607172012329
60,40,64,0.4,15,85,7,14234.0,8.000365018844604
45,32,72,0.30000000000000004,15,90,7,6120.0,7.964536905288696
45,35,67,0.1,15,85,5,16944.0,7.8813581466674805
55,38,63,0.6000000000000001,20,90,9,24358.0,7.752090215682983
35,28,60,0.1,20,85,19,18989.0,7.767822265625
60,31,62,0.4,15,75,17,23888.0,7.814056873321533
50,34,66,0.4,15,90,18,20060.0,7.788892030715942
35,32,65,0.5,10,90,3,15448.0,7.723836183547974
70,37,66,0.5,20,75,12,5032.0,7.85585880279541
65,36,64,0.6000000000000001,10,75,5,25025.0,7.8724281787872314
40,40,67,0.6000000000000001,20,75,3,-5702.0,7.843272924423218
65,36,61,0.6000000000000001,15,90,13,33390.0,7.815060138702393
70,27,71,0.5,10,85,7,6824.0,7.851276874542236
30,30,66,0.1,20,80,3,14297.0,7.883819103240967
35,29,75,0.2,20,85,7,-8348.0,7.882784843444824
40,27,74,0.1,20,90,17,-10160.0,7.897207975387573
55,33,62,0.1,10,90,18,35296.0,8.031964302062988
70,37,62,0.2,10,85,13,24134.0,7.785881996154785
65,40,73,0.30000000000000004,15,90,14,-4706.0,8.000680923461914
35,25,60,0.5,10,80,4,18246.0,8.163542985916138
65,38,61,0.1,20,75,14,29176.0,8.2063570022583
55,25,68,0.6000000000000001,10,90,5,5182.0,8.259428977966309
30,29,74,0.6000000000000001,10,85,16,14465.0,8.397833347320557
55,26,65,0.4,15,75,5,11161.0,8.419778108596802
60,27,72,0.6000000000000001,20,90,16,8790.0,8.296015739440918
30,37,60,0.2,10,80,2,-25055.0,8.495036840438843
35,31,60,0.5,10,75,16,10470.0,8.515751838684082
50,39,74,0.6000000000000001,10,80,4,-3326.0,8.426467895507812
30,38,62,0.1,10,75,16,-30504.0,8.469150066375732
65,25,63,0.1,15,85,11,9164.0,8.310045003890991
60,38,65,0.2,15,85,18,19242.0,8.087291955947876
45,38,65,0.2,20,75,18,5046.0,8.178578853607178
35,32,61,0.1,20,85,3,14824.0,8.144749879837036
40,35,61,0.30000000000000004,20,85,3,2299.0,8.279949188232422
65,29,75,0.4,15,75,8,5380.0,8.004159927368164
30,37,66,0.2,15,80,16,-14147.0,7.973867893218994
45,25,70,0.2,15,85,11,7220.0,7.848167181015015
30,31,75,0.5,20,90,8,6234.0,7.727934122085571
40,37,64,0.1,20,85,4,2469.0,7.936957836151123
70,34,75,0.6000000000000001,20,90,16,-2214.0,7.824570894241333
55,33,67,0.5,15,90,14,13884.0,7.727098226547241
50,37,64,0.6000000000000001,15,85,12,16339.0,7.93433690071106
70,36,69,0.4,10,90,12,-1518.0,7.9383978843688965
55,26,64,0.30000000000000004,15,75,2,11920.0,7.957567930221558
35,26,72,0.6000000000000001,15,75,14,3922.0,7.806390047073364
60,26,73,0.2,15,90,14,13204.0,7.777128219604492
40,39,66,0.30000000000000004,20,90,18,-5825.0,7.910392761230469
65,37,66,0.4,15,80,11,16220.0,7.824977159500122
55,38,66,0.6000000000000001,10,85,3,17026.0,7.905354976654053
65,36,62,0.30000000000000004,10,85,15,29217.0,7.77381706237793
35,25,62,0.5,10,85,16,18962.0,7.933595895767212
30,27,62,0.2,15,75,3,15654.0,7.785168886184692
60,29,67,0.6000000000000001,20,80,3,8698.0,7.836905002593994
55,26,64,0.6000000000000001,10,80,3,12253.0,8.022176742553711
50,33,68,0.5,20,80,3,12775.0,7.961881875991821
35,38,72,0.2,20,85,3,-2271.0,8.031016111373901
45,27,63,0.2,10,85,6,19266.0,8.032204866409302
65,40,68,0.4,10,80,10,3159.0,7.9408278465271
60,39,61,0.1,15,80,6,22978.0,7.8698201179504395
30,30,64,0.6000000000000001,15,90,17,8648.0,7.909355163574219
65,39,70,0.4,10,80,9,1595.0,7.856573104858398
30,37,63,0.2,15,80,12,-20508.0,8.039750099182129
45,29,63,0.30000000000000004,20,90,6,24694.0,8.115906000137329
50,36,74,0.4,20,80,13,-1370.0,7.938068151473999
40,37,61,0.6000000000000001,15,85,19,-4382.0,8.095131158828735
50,40,60,0.2,15,85,17,852.0,8.139074087142944
55,33,65,0.1,10,90,16,23066.0,7.928131103515625
70,27,60,0.1,10,90,13,13507.0,7.969635963439941
40,33,66,0.1,15,75,17,17885.0,7.947833061218262
60,38,66,0.4,15,85,3,16436.0,8.014162063598633
40,37,72,0.1,15,75,16,1444.0,7.973609924316406
55,40,64,0.5,20,85,12,9185.0,7.6331260204315186
30,31,72,0.6000000000000001,20,80,14,12524.0,7.665555953979492
60,26,64,0.2,15,75,10,12955.0,7.850687026977539
70,30,71,0.6000000000000001,15,80,18,1136.0,7.734691143035889
70,30,66,0.4,10,80,14,12780.0,7.761518955230713
70,29,64,0.1,10,85,10,13107.0,7.849406003952026
55,25,70,0.5,15,90,6,5634.0,7.751343011856079
55,38,60,0.2,10,85,19,30755.0,7.832338809967041
35,27,64,0.30000000000000004,15,80,19,23570.0,7.7763001918792725
60,28,72,0.30000000000000004,20,90,9,2564.0,7.832103729248047
50,37,67,0.30000000000000004,10,75,10,14135.0,7.846031188964844
40,30,68,0.4,20,80,11,8147.0,7.82225489616394
35,37,66,0.30000000000000004,15,85,19,-4096.0,7.800019025802612
60,39,71,0.5,20,90,19,-1155.0,7.84081506729126
45,29,67,0.2,15,80,19,8402.0,7.86382794380188
40,40,72,0.5,20,90,19,-2902.0,7.82054591178894
30,39,70,0.30000000000000004,15,75,15,-9317.0,7.995179891586304
60,37,68,0.6000000000000001,15,75,15,12700.0,7.9362709522247314
60,35,73,0.2,10,75,4,401.0,8.033459901809692
50,37,74,0.4,10,80,10,-2727.0,8.109516859054565
35,28,60,0.6000000000000001,10,75,18,17882.0,8.024922132492065
35,36,66,0.4,10,80,18,2724.0,8.004654169082642
40,39,71,0.30000000000000004,10,75,17,-1025.0,8.159849882125854
30,25,62,0.5,15,85,10,16332.0,8.202314376831055
55,38,62,0.30000000000000004,20,75,13,26064.0,8.025505065917969
35,40,66,0.4,15,90,5,-14963.0,8.190015077590942
30,37,73,0.1,15,80,9,592.0,8.079568862915039
50,40,71,0.6000000000000001,10,85,19,2199.0,7.958245754241943
65,39,64,0.2,15,80,12,18708.0,7.994503021240234
45,39,74,0.1,10,80,7,-2501.0,8.138530015945435
40,39,75,0.5,20,75,3,-5407.0,7.978075742721558
60,37,66,0.30000000000000004,15,75,11,21382.0,7.933159112930298
65,31,66,0.6000000000000001,20,85,13,6646.0,8.074802160263062
35,25,67,0.1,15,75,8,19756.0,8.080028057098389
30,29,67,0.30000000000000004,20,90,7,16292.0,7.97938084602356
55,40,73,0.6000000000000001,10,85,10,-3320.0,8.003598928451538
65,25,64,0.6000000000000001,10,75,16,8964.0,7.880695104598999
55,33,73,0.5,20,90,7,3083.0,7.74193263053894
40,29,64,0.6000000000000001,10,75,11,18820.0,7.809869050979614
30,27,68,0.4,10,90,16,17394.0,7.671548843383789
50,28,71,0.2,20,90,16,6094.0,7.724263906478882
65,29,61,0.2,20,90,4,13196.0,7.745393991470337
65,32,68,0.1,20,80,16,-2591.0,7.707313060760498
35,35,63,0.1,15,80,4,8666.0,7.752393960952759
45,34,63,0.30000000000000004,15,75,5,12999.0,7.756897926330566
65,28,63,0.2,10,85,7,12627.0,7.902561187744141
45,35,71,0.30000000000000004,15,80,12,5638.0,7.75644588470459
65,29,61,0.4,20,85,15,13091.0,7.765038013458252
65,30,65,0.4,10,85,13,18977.0,7.8269689083099365
45,31,62,0.30000000000000004,10,90,15,20696.0,7.990897178649902
55,30,63,0.5,20,90,17,27438.0,7.744285345077515
40,38,64,0.6000000000000001,20,90,6,-5588.0,7.823463201522827
30,25,61,0.6000000000000001,10,75,7,15552.0,7.912977933883667
35,34,67,0.2,10,75,12,13848.0,7.701061964035034
45,28,68,0.6000000000000001,20,85,15,10238.0,7.819065093994141
35,33,75,0.6000000000000001,10,75,3,-476.0,7.961596965789795
60,32,61,0.4,20,80,16,32552.0,7.893006086349487
35,35,65,0.6000000000000001,10,75,11,4692.0,7.928062915802002
65,33,67,0.4,10,85,17,9642.0,7.893301010131836
65,31,67,0.1,15,90,8,2275.0,8.004104137420654
65,27,60,0.4,15,75,14,13289.0,8.062065839767456
55,36,75,0.4,10,75,5,-496.0,8.018337965011597
55,38,71,0.5,10,80,9,3315.0,7.978209972381592
70,25,72,0.1,20,90,19,2241.0,7.802055835723877
65,33,75,0.5,20,75,6,-1460.0,7.904615879058838
70,34,73,0.4,10,80,9,-3047.0,7.918720960617065
50,38,64,0.4,10,80,14,10028.0,7.913351774215698
30,40,61,0.5,20,80,9,-48054.0,7.884106159210205
40,34,69,0.30000000000000004,10,90,7,12866.0,7.76388692855835
35,26,73,0.4,10,90,13,5748.0,7.728352069854736
30,37,68,0.4,10,80,13,-9484.0,7.776295185089111
65,40,70,0.4,10,75,12,579.0,7.877875804901123
30,34,64,0.5,15,90,9,-2840.0,7.830370664596558
60,37,73,0.1,10,80,14,-2042.0,7.811319828033447
65,37,63,0.2,10,75,19,33995.0,7.923888921737671
50,29,68,0.30000000000000004,15,80,4,11820.0,7.8005690574646
35,27,70,0.2,10,90,13,12045.0,7.7182629108428955
35,28,75,0.6000000000000001,15,85,17,-10467.0,7.895424127578735
55,28,60,0.5,20,90,9,19160.0,7.938199043273926
55,39,60,0.30000000000000004,10,90,19,25215.0,7.865090847015381
60,30,70,0.4,15,80,3,-3137.0,7.946974039077759
35,35,64,0.5,20,80,8,1892.0,7.804433107376099
35,37,73,0.2,10,90,8,504.0,7.775328874588013
60,34,66,0.5,15,85,12,19921.0,8.036273956298828
55,38,65,0.30000000000000004,20,90,13,20092.0,8.075545072555542
70,31,61,0.4,10,85,11,19079.0,8.023911952972412
50,32,75,0.5,15,90,2,2890.0,8.204707860946655
40,29,71,0.1,20,90,12,4166.0,7.994892120361328
35,33,68,0.30000000000000004,20,75,7,13937.0,8.021842956542969
40,27,67,0.30000000000000004,10,90,5,17144.0,8.086726903915405
50,40,67,0.4,20,75,2,4604.0,8.207645893096924
30,25,64,0.4,20,80,5,19464.0,8.144258737564087
65,33,71,0.2,20,80,7,258.0,8.03534984588623
35,30,62,0.1,10,75,14,18572.0,7.980983257293701
65,37,75,0.5,20,75,4,-4527.0,8.103738784790039
30,27,74,0.5,15,90,5,13454.0,7.930317163467407
65,30,67,0.30000000000000004,10,80,9,9014.0,8.01462197303772
35,30,60,0.30000000000000004,20,75,18,12997.0,8.030279874801636
45,27,63,0.4,20,85,11,20010.0,8.024438858032227
35,39,61,0.2,20,85,17,-24614.0,7.969444036483765
65,29,71,0.1,15,90,3,6644.0,8.019292831420898
30,35,61,0.1,15,75,7,-9760.0,7.949020862579346
30,39,75,0.30000000000000004,20,80,13,-5716.0,7.8493969440460205
65,33,66,0.6000000000000001,15,80,9,11944.0,7.841534852981567
55,40,73,0.4,15,90,8,-2229.0,7.765410900115967
50,25,75,0.30000000000000004,20,80,6,9252.0,7.825831174850464
40,33,63,0.5,15,90,10,13561.0,7.985645055770874
30,26,60,0.2,15,90,4,16840.0,7.80663800239563
55,30,64,0.6000000000000001,15,85,15,27616.0,7.875467777252197
30,31,65,0.4,10,75,11,5982.0,7.844115972518921
70,39,62,0.2,10,90,4,26066.0,7.9595019817352295
35,29,74,0.30000000000000004,10,90,9,-411.0,7.864932060241699
70,29,72,0.6000000000000001,15,80,6,4996.0,7.83023476600647
45,27,72,0.1,15,80,5,2210.0,7.860663175582886
50,27,67,0.6000000000000001,15,85,5,7567.0,8.031975984573364
70,37,65,0.1,10,90,6,13350.0,7.925887107849121
45,34,62,0.2,15,90,17,16005.0,8.106677055358887
45,27,69,0.2,15,85,18,5721.0,7.986424922943115
50,37,74,0.5,10,75,6,-3020.0,8.022516965866089
40,37,62,0.1,20,75,18,-1824.0,7.914248943328857
65,32,72,0.5,15,90,18,932.0,7.914501190185547
55,40,68,0.30000000000000004,20,80,11,6906.0,7.8305909633636475
70,31,66,0.4,20,80,18,11128.0,7.9132750034332275
55,40,71,0.6000000000000001,10,85,15,1493.0,7.84573221206665
30,27,63,0.5,10,90,17,14212.0,7.8646368980407715
40,39,69,0.1,20,90,10,-1084.0,7.8420679569244385
55,40,67,0.30000000000000004,20,90,4,6478.0,7.8403639793396
70,36,69,0.6000000000000001,20,85,19,-1408.0,7.809105157852173
30,32,71,0.5,10,75,19,8958.0,7.741562128067017
35,30,60,0.2,20,75,3,15900.0,7.789215326309204
45,36,70,0.30000000000000004,15,90,2,10179.0,7.945874929428101
60,29,60,0.2,10,75,15,18226.0,7.786880016326904
60,34,63,0.6000000000000001,20,90,13,34270.0,7.8042309284210205
40,39,65,0.1,15,75,11,-9236.0,7.776309013366699
35,38,70,0.4,15,75,15,-4900.0,7.668597936630249
40,33,71,0.4,10,75,13,7210.0,7.6982421875
70,33,74,0.4,15,85,19,-4023.0,7.78404688835144
60,28,60,0.30000000000000004,20,80,16,14974.0,7.884477853775024
45,34,67,0.5,10,85,13,11378.0,7.874101400375366
30,32,70,0.1,10,90,17,6039.0,7.8168182373046875
30,27,67,0.30000000000000004,20,85,18,20476.0,7.854031801223755
55,25,74,0.5,10,75,8,6222.0,7.703687906265259
70,28,61,0.2,10,90,3,13279.0,7.891545057296753
65,32,64,0.30000000000000004,10,90,5,20322.0,7.842343330383301
60,29,61,0.4,15,80,2,17282.0,7.791771173477173
70,37,71,0.2,10,75,16,-5857.0,7.797405958175659
30,36,71,0.6000000000000001,10,85,16,-2286.0,7.699035167694092
65,37,64,0.5,15,75,7,26002.0,7.7642927169799805
60,30,68,0.1,20,90,8,510.0,7.78734016418457
65,35,71,0.4,20,85,11,41.0,7.699429750442505
40,33,68,0.4,15,75,15,14098.0,7.763757228851318
50,38,74,0.4,15,85,4,-2356.0,7.634928226470947
45,31,73,0.2,15,80,4,4150.0,7.620956897735596
30,26,75,0.30000000000000004,20,85,10,7235.0,7.865026235580444
45,29,60,0.30000000000000004,20,90,2,26032.0,8.110106229782104
60,28,71,0.6000000000000001,15,75,13,-1303.0,8.005754947662354
60,26,72,0.4,15,90,2,12316.0,7.935720920562744
60,25,72,0.4,20,80,2,8716.0,7.921955108642578
45,36,72,0.5,20,90,2,2724.0,8.042873859405518
40,37,67,0.5,20,85,16,4747.0,8.125566005706787
70,26,74,0.6000000000000001,20,90,17,5378.0,7.897935152053833
65,33,62,0.6000000000000001,20,90,19,26036.0,8.053622961044312
65,32,64,0.2,15,75,12,19174.0,7.92784571647644
50,28,60,0.5,15,75,8,21982.0,7.712230920791626
45,37,68,0.2,20,90,9,5128.0,7.8582541942596436
60,32,72,0.5,10,80,8,-1614.0,7.955567121505737
30,28,65,0.6000000000000001,15,90,6,18004.0,7.786341905593872
65,26,71,0.2,10,90,13,8810.0,7.829463720321655
50,26,62,0.1,10,80,2,12612.0,7.922888278961182
45,33,74,0.6000000000000001,15,85,10,766.0,8.004958868026733
40,31,64,0.5,10,75,4,18876.0,8.025063037872314
50,33,63,0.1,15,85,16,23480.0,7.9615960121154785
60,35,60,0.2,20,85,9,34631.0,7.92835807800293
65,32,68,0.5,15,85,19,-2954.0,8.021741151809692
65,38,70,0.1,10,90,15,684.0,8.110322952270508
55,29,69,0.4,10,85,8,906.0,8.232695817947388
50,39,61,0.5,10,90,8,10110.0,8.20055603981018
40,25,73,0.4,10,85,2,760.0,8.204622745513916
55,35,69,0.5,10,85,15,16604.0,8.202527046203613
60,37,66,0.5,20,75,10,20442.0,8.11778211593628
45,34,60,0.4,20,90,3,16866.0,8.249526023864746
35,26,74,0.4,20,80,18,-399.0,8.161135196685791
30,33,73,0.6000000000000001,10,80,8,9302.0,7.916234970092773
50,25,61,0.1,20,80,10,13484.0,8.142553091049194
65,30,68,0.30000000000000004,10,75,9,5408.0,7.882745027542114
45,28,72,0.1,15,90,5,917.0,7.868896961212158
35,32,60,0.5,10,90,16,9949.0,7.989590883255005
50,30,74,0.1,10,85,6,662.0,7.819983959197998
35,34,75,0.4,20,75,17,-1791.0,7.772144317626953
30,29,61,0.6000000000000001,15,90,17,7842.0,7.730279207229614
55,38,65,0.4,10,90,14,19030.0,7.76726508140564
50,33,60,0.1,15,80,13,28654.0,7.646215200424194
50,33,69,0.4,10,80,3,13086.0,7.707020044326782
70,29,71,0.2,20,80,15,5356.0,7.698491811752319
60,27,61,0.5,20,75,9,13664.0,7.618335008621216
45,33,63,0.5,20,75,14,16572.0,7.774947881698608
70,28,63,0.2,20,80,18,11946.0,7.72153377532959
60,32,60,0.5,20,80,9,34702.0,7.765941858291626
50,37,74,0.5,20,75,9,-2828.0,7.8447349071502686
40,35,73,0.4,20,80,18,3576.0,7.785313129425049
65,36,63,0.30000000000000004,20,90,11,26674.0,7.80253529548645
40,39,75,0.6000000000000001,15,75,5,-5296.0,7.902293920516968
55,34,75,0.5,20,80,13,1073.0,8.04288101196289
70,39,62,0.30000000000000004,15,85,17,26517.0,8.07603406906128
35,32,63,0.1,15,90,8,17424.0,8.107661247253418
50,39,68,0.30000000000000004,15,80,18,3810.0,8.065298080444336
55,27,70,0.30000000000000004,10,75,15,5060.0,8.087240219116211
35,39,74,0.1,10,85,8,-5532.0,8.143383979797363
35,34,63,0.4,15,85,7,9126.0,7.835330963134766
55,33,69,0.6000000000000001,20,85,18,15418.0,7.862255811691284
70,29,64,0.5,20,80,2,14403.0,7.928905963897705
30,36,73,0.4,10,80,5,170.0,7.719664096832275
55,37,69,0.30000000000000004,10,75,9,12292.0,7.637195825576782
45,26,61,0.4,15,85,15,20065.0,7.791406154632568
65,37,61,0.6000000000000001,20,80,15,34754.0,7.741221904754639
70,33,61,0.4,15,90,6,23278.0,7.814503908157349
35,31,74,0.6000000000000001,15,90,13,6227.0,7.58151388168335
50,37,72,0.5,15,90,10,3575.0,7.7519800662994385
65,28,71,0.4,10,80,2,12901.0,7.598459959030151
45,31,67,0.1,20,75,12,5250.0,7.55074405670166
